utc_time,current_values,hr1_tech_content,secondary_data
2022-09-08 05:15:00.000071,"1,469.60 +11.95    +0.82%
01:14:50 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Strong Buy
Moving Averages:BuyBuy (8)Sell (4)
Technical Indicators:Strong BuyBuy (9)Sell (1)
Pivot PointsSep 08, 2022 05:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1464.24
1468.17
1470.34
1474.27
1476.44
1480.37
1482.54
Fibonacci
1468.17
1470.50
1471.94
1474.27
1476.60
1478.04
1480.37
Camarilla
1470.82
1471.38
1471.94
1474.27
1473.06
1473.62
1474.18
Woodie's
1463.34
1467.72
1469.44
1473.82
1475.54
1479.92
1481.64
DeMark's
-
-
1469.25
1473.72
1475.35
-
-
Technical IndicatorsSep 08, 2022 05:10AM GMT
Name
Value
Action
RSI(14)
56.038
Buy
STOCH(9,6)
66.372
Buy
STOCHRSI(14)
83.263
Overbought
MACD(12,26)
2.000
Buy
ADX(14)
27.590
Sell
Williams %R
-23.169
Buy
CCI(14)
112.9596
Buy
ATR(14)
9.1250
Less Volatility
Highs/Lows(14)
8.5500
Buy
Ultimate Oscillator
59.401
Buy
ROC
0.795
Buy
Bull/Bear Power(13)
15.7180
Buy
Buy: 9
Sell: 1
Neutral: 0


Summary:Strong Buy
Moving AveragesSep 08, 2022 05:10AM GMT
Period
Simple
Exponential
MA5
1468.09
Buy
1468.61
Buy
MA10
1462.40
Buy
1464.81
Buy
MA20
1458.76
Buy
1461.37
Buy
MA50
1462.64
Buy
1470.88
Buy
MA100
1498.49
Sell
1493.71
Sell
MA200
1544.68
Sell
1511.51
Sell
Buy: 8
Sell: 4


Summary:Buy","Volume: 1,442,763
Bid/Ask: 1,469.10 / 1,469.60
Day's Range: 1,466.50 - 1,481.10"
2022-09-08 05:17:00.000050,"1,468.45 +10.80    +0.74%
01:16:54 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Strong Buy
Moving Averages:BuyBuy (8)Sell (4)
Technical Indicators:Strong BuyBuy (9)Sell (1)
Pivot PointsSep 08, 2022 05:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1464.24
1468.17
1470.34
1474.27
1476.44
1480.37
1482.54
Fibonacci
1468.17
1470.50
1471.94
1474.27
1476.60
1478.04
1480.37
Camarilla
1470.82
1471.38
1471.94
1474.27
1473.06
1473.62
1474.18
Woodie's
1463.34
1467.72
1469.44
1473.82
1475.54
1479.92
1481.64
DeMark's
-
-
1469.25
1473.72
1475.35
-
-
Technical IndicatorsSep 08, 2022 05:10AM GMT
Name
Value
Action
RSI(14)
56.038
Buy
STOCH(9,6)
66.372
Buy
STOCHRSI(14)
83.263
Overbought
MACD(12,26)
2.000
Buy
ADX(14)
27.590
Sell
Williams %R
-23.169
Buy
CCI(14)
112.9596
Buy
ATR(14)
9.1250
Less Volatility
Highs/Lows(14)
8.5500
Buy
Ultimate Oscillator
59.401
Buy
ROC
0.795
Buy
Bull/Bear Power(13)
15.7180
Buy
Buy: 9
Sell: 1
Neutral: 0


Summary:Strong Buy
Moving AveragesSep 08, 2022 05:10AM GMT
Period
Simple
Exponential
MA5
1468.09
Buy
1468.61
Buy
MA10
1462.40
Buy
1464.81
Buy
MA20
1458.76
Buy
1461.37
Buy
MA50
1462.64
Buy
1470.88
Buy
MA100
1498.49
Sell
1493.71
Sell
MA200
1544.68
Sell
1511.51
Sell
Buy: 8
Sell: 4


Summary:Buy","Volume: 1,453,199
Bid/Ask: 1,468.30 / 1,468.45
Day's Range: 1,466.50 - 1,481.10"
2022-09-08 05:19:00.000055,"1,469.60 +11.95    +0.82%
01:18:38 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Strong Buy
Moving Averages:BuyBuy (8)Sell (4)
Technical Indicators:Strong BuyBuy (9)Sell (1)
Pivot PointsSep 08, 2022 05:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1464.24
1468.17
1470.34
1474.27
1476.44
1480.37
1482.54
Fibonacci
1468.17
1470.50
1471.94
1474.27
1476.60
1478.04
1480.37
Camarilla
1470.82
1471.38
1471.94
1474.27
1473.06
1473.62
1474.18
Woodie's
1463.34
1467.72
1469.44
1473.82
1475.54
1479.92
1481.64
DeMark's
-
-
1469.25
1473.72
1475.35
-
-
Technical IndicatorsSep 08, 2022 05:10AM GMT
Name
Value
Action
RSI(14)
56.038
Buy
STOCH(9,6)
66.372
Buy
STOCHRSI(14)
83.263
Overbought
MACD(12,26)
2.000
Buy
ADX(14)
27.590
Sell
Williams %R
-23.169
Buy
CCI(14)
112.9596
Buy
ATR(14)
9.1250
Less Volatility
Highs/Lows(14)
8.5500
Buy
Ultimate Oscillator
59.401
Buy
ROC
0.795
Buy
Bull/Bear Power(13)
15.7180
Buy
Buy: 9
Sell: 1
Neutral: 0


Summary:Strong Buy
Moving AveragesSep 08, 2022 05:10AM GMT
Period
Simple
Exponential
MA5
1468.09
Buy
1468.61
Buy
MA10
1462.40
Buy
1464.81
Buy
MA20
1458.76
Buy
1461.37
Buy
MA50
1462.64
Buy
1470.88
Buy
MA100
1498.49
Sell
1493.71
Sell
MA200
1544.68
Sell
1511.51
Sell
Buy: 8
Sell: 4


Summary:Buy","Volume: 1,462,232
Bid/Ask: 1,469.60 / 1,469.65
Day's Range: 1,466.50 - 1,481.10"
2022-09-08 05:21:00.000054,"1,469.90 +12.25    +0.84%
01:20:35 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Strong Buy
Moving Averages:BuyBuy (7)Sell (5)
Technical Indicators:Strong BuyBuy (9)Sell (1)
Pivot PointsSep 08, 2022 05:20AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1464.24
1468.17
1470.34
1474.27
1476.44
1480.37
1482.54
Fibonacci
1468.17
1470.50
1471.94
1474.27
1476.60
1478.04
1480.37
Camarilla
1470.82
1471.38
1471.94
1474.27
1473.06
1473.62
1474.18
Woodie's
1463.34
1467.72
1469.44
1473.82
1475.54
1479.92
1481.64
DeMark's
-
-
1469.25
1473.72
1475.35
-
-
Technical IndicatorsSep 08, 2022 05:20AM GMT
Name
Value
Action
RSI(14)
55.073
Buy
STOCH(9,6)
65.737
Buy
STOCHRSI(14)
79.211
Overbought
MACD(12,26)
1.880
Buy
ADX(14)
27.767
Sell
Williams %R
-26.531
Buy
CCI(14)
100.9591
Buy
ATR(14)
9.3500
Less Volatility
Highs/Lows(14)
7.1500
Buy
Ultimate Oscillator
59.229
Buy
ROC
0.699
Buy
Bull/Bear Power(13)
12.9680
Buy
Buy: 9
Sell: 1
Neutral: 0


Summary:Strong Buy
Moving AveragesSep 08, 2022 05:20AM GMT
Period
Simple
Exponential
MA5
1467.81
Buy
1468.15
Buy
MA10
1462.26
Buy
1464.56
Buy
MA20
1458.69
Buy
1461.23
Buy
MA50
1462.61
Buy
1470.83
Sell
MA100
1498.48
Sell
1493.68
Sell
MA200
1544.67
Sell
1511.50
Sell
Buy: 7
Sell: 5


Summary:Buy","Volume: 1,470,675
Bid/Ask: 1,469.80 / 1,469.90
Day's Range: 1,466.50 - 1,481.10"
2022-09-08 05:23:00.000087,"1,469.70 +12.05    +0.83%
01:22:39 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Strong Buy
Moving Averages:BuyBuy (7)Sell (5)
Technical Indicators:Strong BuyBuy (9)Sell (1)
Pivot PointsSep 08, 2022 05:20AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1464.24
1468.17
1470.34
1474.27
1476.44
1480.37
1482.54
Fibonacci
1468.17
1470.50
1471.94
1474.27
1476.60
1478.04
1480.37
Camarilla
1470.82
1471.38
1471.94
1474.27
1473.06
1473.62
1474.18
Woodie's
1463.34
1467.72
1469.44
1473.82
1475.54
1479.92
1481.64
DeMark's
-
-
1469.25
1473.72
1475.35
-
-
Technical IndicatorsSep 08, 2022 05:20AM GMT
Name
Value
Action
RSI(14)
55.073
Buy
STOCH(9,6)
65.737
Buy
STOCHRSI(14)
79.211
Overbought
MACD(12,26)
1.880
Buy
ADX(14)
27.767
Sell
Williams %R
-26.531
Buy
CCI(14)
100.9591
Buy
ATR(14)
9.3500
Less Volatility
Highs/Lows(14)
7.1500
Buy
Ultimate Oscillator
59.229
Buy
ROC
0.699
Buy
Bull/Bear Power(13)
12.9680
Buy
Buy: 9
Sell: 1
Neutral: 0


Summary:Strong Buy
Moving AveragesSep 08, 2022 05:20AM GMT
Period
Simple
Exponential
MA5
1467.81
Buy
1468.15
Buy
MA10
1462.26
Buy
1464.56
Buy
MA20
1458.69
Buy
1461.23
Buy
MA50
1462.61
Buy
1470.83
Sell
MA100
1498.48
Sell
1493.68
Sell
MA200
1544.67
Sell
1511.50
Sell
Buy: 7
Sell: 5


Summary:Buy","Volume: 1,477,299
Bid/Ask: 1,469.50 / 1,469.70
Day's Range: 1,466.50 - 1,481.10"
2022-09-08 05:25:00.000051,"1,469.70 +12.05    +0.83%
01:24:55 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Strong Buy
Moving Averages:BuyBuy (7)Sell (5)
Technical Indicators:Strong BuyBuy (9)Sell (1)
Pivot PointsSep 08, 2022 05:20AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1464.24
1468.17
1470.34
1474.27
1476.44
1480.37
1482.54
Fibonacci
1468.17
1470.50
1471.94
1474.27
1476.60
1478.04
1480.37
Camarilla
1470.82
1471.38
1471.94
1474.27
1473.06
1473.62
1474.18
Woodie's
1463.34
1467.72
1469.44
1473.82
1475.54
1479.92
1481.64
DeMark's
-
-
1469.25
1473.72
1475.35
-
-
Technical IndicatorsSep 08, 2022 05:20AM GMT
Name
Value
Action
RSI(14)
55.073
Buy
STOCH(9,6)
65.737
Buy
STOCHRSI(14)
79.211
Overbought
MACD(12,26)
1.880
Buy
ADX(14)
27.767
Sell
Williams %R
-26.531
Buy
CCI(14)
100.9591
Buy
ATR(14)
9.3500
Less Volatility
Highs/Lows(14)
7.1500
Buy
Ultimate Oscillator
59.229
Buy
ROC
0.699
Buy
Bull/Bear Power(13)
12.9680
Buy
Buy: 9
Sell: 1
Neutral: 0


Summary:Strong Buy
Moving AveragesSep 08, 2022 05:20AM GMT
Period
Simple
Exponential
MA5
1467.81
Buy
1468.15
Buy
MA10
1462.26
Buy
1464.56
Buy
MA20
1458.69
Buy
1461.23
Buy
MA50
1462.61
Buy
1470.83
Sell
MA100
1498.48
Sell
1493.68
Sell
MA200
1544.67
Sell
1511.50
Sell
Buy: 7
Sell: 5


Summary:Buy","Volume: 1,488,190
Bid/Ask: 1,469.60 / 1,469.70
Day's Range: 1,466.50 - 1,481.10"
2022-09-08 05:27:00.000052,"1,469.85 +12.20    +0.84%
01:26:35 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Strong Buy
Moving Averages:BuyBuy (7)Sell (5)
Technical Indicators:Strong BuyBuy (9)Sell (1)
Pivot PointsSep 08, 2022 05:20AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1464.24
1468.17
1470.34
1474.27
1476.44
1480.37
1482.54
Fibonacci
1468.17
1470.50
1471.94
1474.27
1476.60
1478.04
1480.37
Camarilla
1470.82
1471.38
1471.94
1474.27
1473.06
1473.62
1474.18
Woodie's
1463.34
1467.72
1469.44
1473.82
1475.54
1479.92
1481.64
DeMark's
-
-
1469.25
1473.72
1475.35
-
-
Technical IndicatorsSep 08, 2022 05:20AM GMT
Name
Value
Action
RSI(14)
55.073
Buy
STOCH(9,6)
65.737
Buy
STOCHRSI(14)
79.211
Overbought
MACD(12,26)
1.880
Buy
ADX(14)
27.767
Sell
Williams %R
-26.531
Buy
CCI(14)
100.9591
Buy
ATR(14)
9.3500
Less Volatility
Highs/Lows(14)
7.1500
Buy
Ultimate Oscillator
59.229
Buy
ROC
0.699
Buy
Bull/Bear Power(13)
12.9680
Buy
Buy: 9
Sell: 1
Neutral: 0


Summary:Strong Buy
Moving AveragesSep 08, 2022 05:20AM GMT
Period
Simple
Exponential
MA5
1467.81
Buy
1468.15
Buy
MA10
1462.26
Buy
1464.56
Buy
MA20
1458.69
Buy
1461.23
Buy
MA50
1462.61
Buy
1470.83
Sell
MA100
1498.48
Sell
1493.68
Sell
MA200
1544.67
Sell
1511.50
Sell
Buy: 7
Sell: 5


Summary:Buy","Volume: 1,496,952
Bid/Ask: 1,469.65 / 1,469.85
Day's Range: 1,466.50 - 1,481.10"
2022-09-08 05:29:00.000054,"1,472.00 +14.35    +0.98%
01:28:36 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Strong Buy
Moving Averages:BuyBuy (7)Sell (5)
Technical Indicators:Strong BuyBuy (9)Sell (1)
Pivot PointsSep 08, 2022 05:20AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1464.24
1468.17
1470.34
1474.27
1476.44
1480.37
1482.54
Fibonacci
1468.17
1470.50
1471.94
1474.27
1476.60
1478.04
1480.37
Camarilla
1470.82
1471.38
1471.94
1474.27
1473.06
1473.62
1474.18
Woodie's
1463.34
1467.72
1469.44
1473.82
1475.54
1479.92
1481.64
DeMark's
-
-
1469.25
1473.72
1475.35
-
-
Technical IndicatorsSep 08, 2022 05:20AM GMT
Name
Value
Action
RSI(14)
55.073
Buy
STOCH(9,6)
65.737
Buy
STOCHRSI(14)
79.211
Overbought
MACD(12,26)
1.880
Buy
ADX(14)
27.767
Sell
Williams %R
-26.531
Buy
CCI(14)
100.9591
Buy
ATR(14)
9.3500
Less Volatility
Highs/Lows(14)
7.1500
Buy
Ultimate Oscillator
59.229
Buy
ROC
0.699
Buy
Bull/Bear Power(13)
12.9680
Buy
Buy: 9
Sell: 1
Neutral: 0


Summary:Strong Buy
Moving AveragesSep 08, 2022 05:20AM GMT
Period
Simple
Exponential
MA5
1467.81
Buy
1468.15
Buy
MA10
1462.26
Buy
1464.56
Buy
MA20
1458.69
Buy
1461.23
Buy
MA50
1462.61
Buy
1470.83
Sell
MA100
1498.48
Sell
1493.68
Sell
MA200
1544.67
Sell
1511.50
Sell
Buy: 7
Sell: 5


Summary:Buy","Volume: 1,510,126
Bid/Ask: 1,471.85 / 1,472.00
Day's Range: 1,466.50 - 1,481.10"
2022-09-08 05:31:00.000050,"1,472.20 +14.55    +1.00%
01:30:35 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Strong Buy
Moving Averages:BuyBuy (8)Sell (4)
Technical Indicators:Strong BuyBuy (9)Sell (1)
Pivot PointsSep 08, 2022 05:30AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1464.24
1468.17
1470.34
1474.27
1476.44
1480.37
1482.54
Fibonacci
1468.17
1470.50
1471.94
1474.27
1476.60
1478.04
1480.37
Camarilla
1470.82
1471.38
1471.94
1474.27
1473.06
1473.62
1474.18
Woodie's
1463.34
1467.72
1469.44
1473.82
1475.54
1479.92
1481.64
DeMark's
-
-
1469.25
1473.72
1475.35
-
-
Technical IndicatorsSep 08, 2022 05:30AM GMT
Name
Value
Action
RSI(14)
56.712
Buy
STOCH(9,6)
66.803
Buy
STOCHRSI(14)
86.093
Overbought
MACD(12,26)
2.070
Buy
ADX(14)
27.709
Sell
Williams %R
-20.889
Buy
CCI(14)
107.4640
Buy
ATR(14)
9.3500
Less Volatility
Highs/Lows(14)
9.4928
Buy
Ultimate Oscillator
62.100
Buy
ROC
0.860
Buy
Bull/Bear Power(13)
12.3960
Buy
Buy: 9
Sell: 1
Neutral: 0


Summary:Strong Buy
Moving AveragesSep 08, 2022 05:30AM GMT
Period
Simple
Exponential
MA5
1468.28
Buy
1468.93
Buy
MA10
1462.50
Buy
1464.99
Buy
MA20
1458.81
Buy
1461.46
Buy
MA50
1462.66
Buy
1470.92
Buy
MA100
1498.50
Sell
1493.72
Sell
MA200
1544.68
Sell
1511.52
Sell
Buy: 8
Sell: 4


Summary:Buy","Volume: 1,517,212
Bid/Ask: 1,472.00 / 1,472.20
Day's Range: 1,466.50 - 1,481.10"
2022-09-08 05:33:00.000157,"1,473.40 +15.75    +1.08%
01:32:35 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE009A01021
S/N:  INFY","Summary:Strong Buy
Moving Averages:BuyBuy (8)Sell (4)
Technical Indicators:Strong BuyBuy (9)Sell (1)
Pivot PointsSep 08, 2022 05:30AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1464.24
1468.17
1470.34
1474.27
1476.44
1480.37
1482.54
Fibonacci
1468.17
1470.50
1471.94
1474.27
1476.60
1478.04
1480.37
Camarilla
1470.82
1471.38
1471.94
1474.27
1473.06
1473.62
1474.18
Woodie's
1463.34
1467.72
1469.44
1473.82
1475.54
1479.92
1481.64
DeMark's
-
-
1469.25
1473.72
1475.35
-
-
Technical IndicatorsSep 08, 2022 05:30AM GMT
Name
Value
Action
RSI(14)
56.712
Buy
STOCH(9,6)
66.803
Buy
STOCHRSI(14)
86.093
Overbought
MACD(12,26)
2.070
Buy
ADX(14)
27.709
Sell
Williams %R
-20.889
Buy
CCI(14)
107.4640
Buy
ATR(14)
9.3500
Less Volatility
Highs/Lows(14)
9.4928
Buy
Ultimate Oscillator
62.100
Buy
ROC
0.860
Buy
Bull/Bear Power(13)
12.3960
Buy
Buy: 9
Sell: 1
Neutral: 0


Summary:Strong Buy
Moving AveragesSep 08, 2022 05:30AM GMT
Period
Simple
Exponential
MA5
1468.28
Buy
1468.93
Buy
MA10
1462.50
Buy
1464.99
Buy
MA20
1458.81
Buy
1461.46
Buy
MA50
1462.66
Buy
1470.92
Buy
MA100
1498.50
Sell
1493.72
Sell
MA200
1544.68
Sell
1511.52
Sell
Buy: 8
Sell: 4


Summary:Buy","Volume: 1,530,255
Bid/Ask: 1,473.30 / 1,473.40
Day's Range: 1,466.50 - 1,481.10"
