utc_time,current_values,hr1_tech_content,secondary_data
2022-10-07 04:41:00.000061,"2,605.00 -9.00    -0.34%
00:40:48 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE030A01027
S/N:  HINDUNILVR","Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (8)
Pivot PointsOct 07, 2022 04:40AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
2575.00
2585.00
2591.50
2601.50
2608.00
2618.00
2624.50
Fibonacci
2585.00
2591.30
2595.20
2601.50
2607.80
2611.70
2618.00
Camarilla
2593.46
2594.97
2596.49
2601.50
2599.51
2601.03
2602.54
Woodie's
2573.24
2584.12
2589.74
2600.62
2606.24
2617.12
2622.74
DeMark's
-
-
2588.25
2599.88
2604.75
-
-
Technical IndicatorsOct 07, 2022 04:40AM GMT
Name
Value
Action
RSI(14)
36.031
Sell
STOCH(9,6)
18.911
Oversold
STOCHRSI(14)
12.447
Oversold
MACD(12,26)
-19.190
Sell
ADX(14)
36.848
Sell
Williams %R
-89.024
Oversold
CCI(14)
-107.9214
Sell
ATR(14)
18.3036
Less Volatility
Highs/Lows(14)
-21.7463
Sell
Ultimate Oscillator
39.169
Sell
ROC
-1.955
Sell
Bull/Bear Power(13)
-45.0481
Sell
Buy: 0
Sell: 8
Neutral: 0


Summary:Strong Sell
Moving AveragesOct 07, 2022 04:40AM GMT
Period
Simple
Exponential
MA5
2607.97
Sell
2608.22
Sell
MA10
2620.74
Sell
2617.53
Sell
MA20
2634.84
Sell
2634.58
Sell
MA50
2667.50
Sell
2652.00
Sell
MA100
2660.32
Sell
2649.87
Sell
MA200
2621.67
Sell
2636.50
Sell
Buy: 0
Sell: 12


Summary:Strong Sell","Volume: 184,564
Bid/Ask: 2,604.35 / 2,604.95
Day's Range: 2,592.00 - 2,613.00"
2022-10-07 04:43:00.000043,"2,602.50 -11.50    -0.44%
00:42:29 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE030A01027
S/N:  HINDUNILVR","Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (8)
Pivot PointsOct 07, 2022 04:40AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
2575.00
2585.00
2591.50
2601.50
2608.00
2618.00
2624.50
Fibonacci
2585.00
2591.30
2595.20
2601.50
2607.80
2611.70
2618.00
Camarilla
2593.46
2594.97
2596.49
2601.50
2599.51
2601.03
2602.54
Woodie's
2573.24
2584.12
2589.74
2600.62
2606.24
2617.12
2622.74
DeMark's
-
-
2588.25
2599.88
2604.75
-
-
Technical IndicatorsOct 07, 2022 04:40AM GMT
Name
Value
Action
RSI(14)
36.031
Sell
STOCH(9,6)
18.911
Oversold
STOCHRSI(14)
12.447
Oversold
MACD(12,26)
-19.190
Sell
ADX(14)
36.848
Sell
Williams %R
-89.024
Oversold
CCI(14)
-107.9214
Sell
ATR(14)
18.3036
Less Volatility
Highs/Lows(14)
-21.7463
Sell
Ultimate Oscillator
39.169
Sell
ROC
-1.955
Sell
Bull/Bear Power(13)
-45.0481
Sell
Buy: 0
Sell: 8
Neutral: 0


Summary:Strong Sell
Moving AveragesOct 07, 2022 04:40AM GMT
Period
Simple
Exponential
MA5
2607.97
Sell
2608.22
Sell
MA10
2620.74
Sell
2617.53
Sell
MA20
2634.84
Sell
2634.58
Sell
MA50
2667.50
Sell
2652.00
Sell
MA100
2660.32
Sell
2649.87
Sell
MA200
2621.67
Sell
2636.50
Sell
Buy: 0
Sell: 12


Summary:Strong Sell","Volume: 186,694
Bid/Ask: 2,602.35 / 2,602.70
Day's Range: 2,592.00 - 2,613.00"
2022-10-07 04:45:00.000041,"2,600.15 -13.85    -0.53%
00:44:34 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE030A01027
S/N:  HINDUNILVR","Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (8)
Pivot PointsOct 07, 2022 04:40AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
2575.00
2585.00
2591.50
2601.50
2608.00
2618.00
2624.50
Fibonacci
2585.00
2591.30
2595.20
2601.50
2607.80
2611.70
2618.00
Camarilla
2593.46
2594.97
2596.49
2601.50
2599.51
2601.03
2602.54
Woodie's
2573.24
2584.12
2589.74
2600.62
2606.24
2617.12
2622.74
DeMark's
-
-
2588.25
2599.88
2604.75
-
-
Technical IndicatorsOct 07, 2022 04:40AM GMT
Name
Value
Action
RSI(14)
36.031
Sell
STOCH(9,6)
18.911
Oversold
STOCHRSI(14)
12.447
Oversold
MACD(12,26)
-19.190
Sell
ADX(14)
36.848
Sell
Williams %R
-89.024
Oversold
CCI(14)
-107.9214
Sell
ATR(14)
18.3036
Less Volatility
Highs/Lows(14)
-21.7463
Sell
Ultimate Oscillator
39.169
Sell
ROC
-1.955
Sell
Bull/Bear Power(13)
-45.0481
Sell
Buy: 0
Sell: 8
Neutral: 0


Summary:Strong Sell
Moving AveragesOct 07, 2022 04:40AM GMT
Period
Simple
Exponential
MA5
2607.97
Sell
2608.22
Sell
MA10
2620.74
Sell
2617.53
Sell
MA20
2634.84
Sell
2634.58
Sell
MA50
2667.50
Sell
2652.00
Sell
MA100
2660.32
Sell
2649.87
Sell
MA200
2621.67
Sell
2636.50
Sell
Buy: 0
Sell: 12


Summary:Strong Sell","Volume: 188,938
Bid/Ask: 2,600.15 / 2,600.50
Day's Range: 2,592.00 - 2,613.00"
2022-10-07 04:47:00.000042,"2,597.25 -16.75    -0.64%
00:46:34 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE030A01027
S/N:  HINDUNILVR","Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (8)
Pivot PointsOct 07, 2022 04:40AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
2575.00
2585.00
2591.50
2601.50
2608.00
2618.00
2624.50
Fibonacci
2585.00
2591.30
2595.20
2601.50
2607.80
2611.70
2618.00
Camarilla
2593.46
2594.97
2596.49
2601.50
2599.51
2601.03
2602.54
Woodie's
2573.24
2584.12
2589.74
2600.62
2606.24
2617.12
2622.74
DeMark's
-
-
2588.25
2599.88
2604.75
-
-
Technical IndicatorsOct 07, 2022 04:40AM GMT
Name
Value
Action
RSI(14)
36.031
Sell
STOCH(9,6)
18.911
Oversold
STOCHRSI(14)
12.447
Oversold
MACD(12,26)
-19.190
Sell
ADX(14)
36.848
Sell
Williams %R
-89.024
Oversold
CCI(14)
-107.9214
Sell
ATR(14)
18.3036
Less Volatility
Highs/Lows(14)
-21.7463
Sell
Ultimate Oscillator
39.169
Sell
ROC
-1.955
Sell
Bull/Bear Power(13)
-45.0481
Sell
Buy: 0
Sell: 8
Neutral: 0


Summary:Strong Sell
Moving AveragesOct 07, 2022 04:40AM GMT
Period
Simple
Exponential
MA5
2607.97
Sell
2608.22
Sell
MA10
2620.74
Sell
2617.53
Sell
MA20
2634.84
Sell
2634.58
Sell
MA50
2667.50
Sell
2652.00
Sell
MA100
2660.32
Sell
2649.87
Sell
MA200
2621.67
Sell
2636.50
Sell
Buy: 0
Sell: 12


Summary:Strong Sell","Volume: 197,512
Bid/Ask: 2,597.25 / 2,597.90
Day's Range: 2,592.00 - 2,613.00"
2022-10-07 04:49:00.000042,"2,597.55 -16.45    -0.63%
00:48:32 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE030A01027
S/N:  HINDUNILVR","Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (8)
Pivot PointsOct 07, 2022 04:40AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
2575.00
2585.00
2591.50
2601.50
2608.00
2618.00
2624.50
Fibonacci
2585.00
2591.30
2595.20
2601.50
2607.80
2611.70
2618.00
Camarilla
2593.46
2594.97
2596.49
2601.50
2599.51
2601.03
2602.54
Woodie's
2573.24
2584.12
2589.74
2600.62
2606.24
2617.12
2622.74
DeMark's
-
-
2588.25
2599.88
2604.75
-
-
Technical IndicatorsOct 07, 2022 04:40AM GMT
Name
Value
Action
RSI(14)
36.031
Sell
STOCH(9,6)
18.911
Oversold
STOCHRSI(14)
12.447
Oversold
MACD(12,26)
-19.190
Sell
ADX(14)
36.848
Sell
Williams %R
-89.024
Oversold
CCI(14)
-107.9214
Sell
ATR(14)
18.3036
Less Volatility
Highs/Lows(14)
-21.7463
Sell
Ultimate Oscillator
39.169
Sell
ROC
-1.955
Sell
Bull/Bear Power(13)
-45.0481
Sell
Buy: 0
Sell: 8
Neutral: 0


Summary:Strong Sell
Moving AveragesOct 07, 2022 04:40AM GMT
Period
Simple
Exponential
MA5
2607.97
Sell
2608.22
Sell
MA10
2620.74
Sell
2617.53
Sell
MA20
2634.84
Sell
2634.58
Sell
MA50
2667.50
Sell
2652.00
Sell
MA100
2660.32
Sell
2649.87
Sell
MA200
2621.67
Sell
2636.50
Sell
Buy: 0
Sell: 12


Summary:Strong Sell","Volume: 199,671
Bid/Ask: 2,597.55 / 2,597.60
Day's Range: 2,592.00 - 2,613.00"
2022-10-07 04:51:00.000041,"2,596.95 -17.05    -0.65%
00:50:47 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE030A01027
S/N:  HINDUNILVR","Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (8)
Pivot PointsOct 07, 2022 04:50AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
2575.00
2585.00
2591.50
2601.50
2608.00
2618.00
2624.50
Fibonacci
2585.00
2591.30
2595.20
2601.50
2607.80
2611.70
2618.00
Camarilla
2593.46
2594.97
2596.49
2601.50
2599.51
2601.03
2602.54
Woodie's
2573.24
2584.12
2589.74
2600.62
2606.24
2617.12
2622.74
DeMark's
-
-
2588.25
2599.88
2604.75
-
-
Technical IndicatorsOct 07, 2022 04:50AM GMT
Name
Value
Action
RSI(14)
33.590
Sell
STOCH(9,6)
17.571
Oversold
STOCHRSI(14)
0.000
Oversold
MACD(12,26)
-19.660
Sell
ADX(14)
36.848
Sell
Williams %R
-94.992
Oversold
CCI(14)
-113.2012
Sell
ATR(14)
18.3036
Less Volatility
Highs/Lows(14)
-27.6465
Sell
Ultimate Oscillator
35.147
Sell
ROC
-2.177
Sell
Bull/Bear Power(13)
-43.3621
Sell
Buy: 0
Sell: 8
Neutral: 0


Summary:Strong Sell
Moving AveragesOct 07, 2022 04:50AM GMT
Period
Simple
Exponential
MA5
2606.79
Sell
2606.25
Sell
MA10
2620.15
Sell
2616.46
Sell
MA20
2634.55
Sell
2634.02
Sell
MA50
2667.38
Sell
2651.77
Sell
MA100
2660.26
Sell
2649.75
Sell
MA200
2621.64
Sell
2636.44
Sell
Buy: 0
Sell: 12


Summary:Strong Sell","Volume: 208,073
Bid/Ask: 2,596.65 / 2,597.50
Day's Range: 2,592.00 - 2,613.00"
2022-10-07 04:53:00.000040,"2,600.15 -13.85    -0.53%
00:52:28 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE030A01027
S/N:  HINDUNILVR","Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (8)
Pivot PointsOct 07, 2022 04:50AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
2575.00
2585.00
2591.50
2601.50
2608.00
2618.00
2624.50
Fibonacci
2585.00
2591.30
2595.20
2601.50
2607.80
2611.70
2618.00
Camarilla
2593.46
2594.97
2596.49
2601.50
2599.51
2601.03
2602.54
Woodie's
2573.24
2584.12
2589.74
2600.62
2606.24
2617.12
2622.74
DeMark's
-
-
2588.25
2599.88
2604.75
-
-
Technical IndicatorsOct 07, 2022 04:50AM GMT
Name
Value
Action
RSI(14)
33.590
Sell
STOCH(9,6)
17.571
Oversold
STOCHRSI(14)
0.000
Oversold
MACD(12,26)
-19.660
Sell
ADX(14)
36.848
Sell
Williams %R
-94.992
Oversold
CCI(14)
-113.2012
Sell
ATR(14)
18.3036
Less Volatility
Highs/Lows(14)
-27.6465
Sell
Ultimate Oscillator
35.147
Sell
ROC
-2.177
Sell
Bull/Bear Power(13)
-43.3621
Sell
Buy: 0
Sell: 8
Neutral: 0


Summary:Strong Sell
Moving AveragesOct 07, 2022 04:50AM GMT
Period
Simple
Exponential
MA5
2606.79
Sell
2606.25
Sell
MA10
2620.15
Sell
2616.46
Sell
MA20
2634.55
Sell
2634.02
Sell
MA50
2667.38
Sell
2651.77
Sell
MA100
2660.26
Sell
2649.75
Sell
MA200
2621.64
Sell
2636.44
Sell
Buy: 0
Sell: 12


Summary:Strong Sell","Volume: 218,386
Bid/Ask: 2,599.45 / 2,599.95
Day's Range: 2,592.00 - 2,613.00"
2022-10-07 04:55:00.000039,"2,596.60 -17.40    -0.67%
00:54:52 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE030A01027
S/N:  HINDUNILVR","Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (8)
Pivot PointsOct 07, 2022 04:50AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
2575.00
2585.00
2591.50
2601.50
2608.00
2618.00
2624.50
Fibonacci
2585.00
2591.30
2595.20
2601.50
2607.80
2611.70
2618.00
Camarilla
2593.46
2594.97
2596.49
2601.50
2599.51
2601.03
2602.54
Woodie's
2573.24
2584.12
2589.74
2600.62
2606.24
2617.12
2622.74
DeMark's
-
-
2588.25
2599.88
2604.75
-
-
Technical IndicatorsOct 07, 2022 04:50AM GMT
Name
Value
Action
RSI(14)
33.590
Sell
STOCH(9,6)
17.571
Oversold
STOCHRSI(14)
0.000
Oversold
MACD(12,26)
-19.660
Sell
ADX(14)
36.848
Sell
Williams %R
-94.992
Oversold
CCI(14)
-113.2012
Sell
ATR(14)
18.3036
Less Volatility
Highs/Lows(14)
-27.6465
Sell
Ultimate Oscillator
35.147
Sell
ROC
-2.177
Sell
Bull/Bear Power(13)
-43.3621
Sell
Buy: 0
Sell: 8
Neutral: 0


Summary:Strong Sell
Moving AveragesOct 07, 2022 04:50AM GMT
Period
Simple
Exponential
MA5
2606.79
Sell
2606.25
Sell
MA10
2620.15
Sell
2616.46
Sell
MA20
2634.55
Sell
2634.02
Sell
MA50
2667.38
Sell
2651.77
Sell
MA100
2660.26
Sell
2649.75
Sell
MA200
2621.64
Sell
2636.44
Sell
Buy: 0
Sell: 12


Summary:Strong Sell","Volume: 227,230
Bid/Ask: 2,596.60 / 2,597.45
Day's Range: 2,592.00 - 2,613.00"
2022-10-07 04:57:00.000039,"2,595.50 -18.50    -0.71%
00:56:54 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE030A01027
S/N:  HINDUNILVR","Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (8)
Pivot PointsOct 07, 2022 04:50AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
2575.00
2585.00
2591.50
2601.50
2608.00
2618.00
2624.50
Fibonacci
2585.00
2591.30
2595.20
2601.50
2607.80
2611.70
2618.00
Camarilla
2593.46
2594.97
2596.49
2601.50
2599.51
2601.03
2602.54
Woodie's
2573.24
2584.12
2589.74
2600.62
2606.24
2617.12
2622.74
DeMark's
-
-
2588.25
2599.88
2604.75
-
-
Technical IndicatorsOct 07, 2022 04:50AM GMT
Name
Value
Action
RSI(14)
33.590
Sell
STOCH(9,6)
17.571
Oversold
STOCHRSI(14)
0.000
Oversold
MACD(12,26)
-19.660
Sell
ADX(14)
36.848
Sell
Williams %R
-94.992
Oversold
CCI(14)
-113.2012
Sell
ATR(14)
18.3036
Less Volatility
Highs/Lows(14)
-27.6465
Sell
Ultimate Oscillator
35.147
Sell
ROC
-2.177
Sell
Bull/Bear Power(13)
-43.3621
Sell
Buy: 0
Sell: 8
Neutral: 0


Summary:Strong Sell
Moving AveragesOct 07, 2022 04:50AM GMT
Period
Simple
Exponential
MA5
2606.79
Sell
2606.25
Sell
MA10
2620.15
Sell
2616.46
Sell
MA20
2634.55
Sell
2634.02
Sell
MA50
2667.38
Sell
2651.77
Sell
MA100
2660.26
Sell
2649.75
Sell
MA200
2621.64
Sell
2636.44
Sell
Buy: 0
Sell: 12


Summary:Strong Sell","Volume: 242,327
Bid/Ask: 2,596.00 / 2,596.25
Day's Range: 2,592.00 - 2,613.00"
2022-10-07 04:59:00.000041,"2,596.05 -17.95    -0.69%
00:58:44 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE030A01027
S/N:  HINDUNILVR","Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (8)
Pivot PointsOct 07, 2022 04:50AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
2575.00
2585.00
2591.50
2601.50
2608.00
2618.00
2624.50
Fibonacci
2585.00
2591.30
2595.20
2601.50
2607.80
2611.70
2618.00
Camarilla
2593.46
2594.97
2596.49
2601.50
2599.51
2601.03
2602.54
Woodie's
2573.24
2584.12
2589.74
2600.62
2606.24
2617.12
2622.74
DeMark's
-
-
2588.25
2599.88
2604.75
-
-
Technical IndicatorsOct 07, 2022 04:50AM GMT
Name
Value
Action
RSI(14)
33.590
Sell
STOCH(9,6)
17.571
Oversold
STOCHRSI(14)
0.000
Oversold
MACD(12,26)
-19.660
Sell
ADX(14)
36.848
Sell
Williams %R
-94.992
Oversold
CCI(14)
-113.2012
Sell
ATR(14)
18.3036
Less Volatility
Highs/Lows(14)
-27.6465
Sell
Ultimate Oscillator
35.147
Sell
ROC
-2.177
Sell
Bull/Bear Power(13)
-43.3621
Sell
Buy: 0
Sell: 8
Neutral: 0


Summary:Strong Sell
Moving AveragesOct 07, 2022 04:50AM GMT
Period
Simple
Exponential
MA5
2606.79
Sell
2606.25
Sell
MA10
2620.15
Sell
2616.46
Sell
MA20
2634.55
Sell
2634.02
Sell
MA50
2667.38
Sell
2651.77
Sell
MA100
2660.26
Sell
2649.75
Sell
MA200
2621.64
Sell
2636.44
Sell
Buy: 0
Sell: 12


Summary:Strong Sell","Volume: 243,356
Bid/Ask: 2,596.00 / 2,596.05
Day's Range: 2,592.00 - 2,613.00"
