utc_time,current_values,hr1_tech_content,secondary_data
2022-09-15 05:18:00.000070,"1,519.55 -9.10    -0.60%
01:17:40 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:BuyBuy (8)Sell (4)
Technical Indicators:Strong BuyBuy (6)Sell (0)
Pivot PointsSep 15, 2022 05:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1500.49
1511.32
1518.34
1529.17
1536.19
1547.02
1554.04
Fibonacci
1511.32
1518.14
1522.35
1529.17
1535.99
1540.20
1547.02
Camarilla
1520.44
1522.08
1523.71
1529.17
1526.99
1528.62
1530.26
Woodie's
1498.57
1510.36
1516.42
1528.21
1534.27
1546.06
1552.12
DeMark's
-
-
1514.82
1527.41
1532.67
-
-
Technical IndicatorsSep 15, 2022 05:10AM GMT
Name
Value
Action
RSI(14)
53.603
Neutral
STOCH(9,6)
71.417
Buy
STOCHRSI(14)
7.916
Oversold
MACD(12,26)
7.530
Buy
ADX(14)
49.391
Buy
Williams %R
-45.708
Neutral
CCI(14)
21.8938
Neutral
ATR(14)
9.2250
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
54.761
Buy
ROC
0.626
Buy
Bull/Bear Power(13)
3.0040
Buy
Buy: 6
Sell: 0
Neutral: 4


Summary:Strong Buy
Moving AveragesSep 15, 2022 05:10AM GMT
Period
Simple
Exponential
MA5
1527.63
Sell
1525.48
Sell
MA10
1523.76
Sell
1523.53
Sell
MA20
1515.59
Buy
1517.67
Buy
MA50
1502.75
Buy
1505.02
Buy
MA100
1488.78
Buy
1496.87
Buy
MA200
1485.53
Buy
1477.29
Buy
Buy: 8
Sell: 4


Summary:Buy","Volume: 1,957,910
Bid/Ask: 1,519.15 / 1,519.60
Day's Range: 1,517.25 - 1,540.95"
2022-09-15 05:20:00.000052,"1,516.40 -12.25    -0.80%
01:19:40 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:BuyBuy (8)Sell (4)
Technical Indicators:Strong BuyBuy (6)Sell (0)
Pivot PointsSep 15, 2022 05:10AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1500.49
1511.32
1518.34
1529.17
1536.19
1547.02
1554.04
Fibonacci
1511.32
1518.14
1522.35
1529.17
1535.99
1540.20
1547.02
Camarilla
1520.44
1522.08
1523.71
1529.17
1526.99
1528.62
1530.26
Woodie's
1498.57
1510.36
1516.42
1528.21
1534.27
1546.06
1552.12
DeMark's
-
-
1514.82
1527.41
1532.67
-
-
Technical IndicatorsSep 15, 2022 05:10AM GMT
Name
Value
Action
RSI(14)
53.603
Neutral
STOCH(9,6)
71.417
Buy
STOCHRSI(14)
7.916
Oversold
MACD(12,26)
7.530
Buy
ADX(14)
49.391
Buy
Williams %R
-45.708
Neutral
CCI(14)
21.8938
Neutral
ATR(14)
9.2250
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
54.761
Buy
ROC
0.626
Buy
Bull/Bear Power(13)
3.0040
Buy
Buy: 6
Sell: 0
Neutral: 4


Summary:Strong Buy
Moving AveragesSep 15, 2022 05:10AM GMT
Period
Simple
Exponential
MA5
1527.63
Sell
1525.48
Sell
MA10
1523.76
Sell
1523.53
Sell
MA20
1515.59
Buy
1517.67
Buy
MA50
1502.75
Buy
1505.02
Buy
MA100
1488.78
Buy
1496.87
Buy
MA200
1485.53
Buy
1477.29
Buy
Buy: 8
Sell: 4


Summary:Buy","Volume: 2,006,095
Bid/Ask: 1,516.40 / 1,516.85
Day's Range: 1,516.05 - 1,540.95"
2022-09-15 05:22:00.000048,"1,515.50 -13.15    -0.86%
01:21:40 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:BuyBuy (7)Sell (5)
Technical Indicators:Strong BuyBuy (6)Sell (0)
Pivot PointsSep 15, 2022 05:20AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1500.49
1511.32
1518.34
1529.17
1536.19
1547.02
1554.04
Fibonacci
1511.32
1518.14
1522.35
1529.17
1535.99
1540.20
1547.02
Camarilla
1520.44
1522.08
1523.71
1529.17
1526.99
1528.62
1530.26
Woodie's
1498.57
1510.36
1516.42
1528.21
1534.27
1546.06
1552.12
DeMark's
-
-
1514.82
1527.41
1532.67
-
-
Technical IndicatorsSep 15, 2022 05:20AM GMT
Name
Value
Action
RSI(14)
52.025
Neutral
STOCH(9,6)
70.233
Buy
STOCHRSI(14)
1.434
Oversold
MACD(12,26)
7.340
Buy
ADX(14)
48.545
Buy
Williams %R
-50.966
Neutral
CCI(14)
7.8473
Neutral
ATR(14)
9.4643
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
53.882
Buy
ROC
0.464
Buy
Bull/Bear Power(13)
0.3540
Buy
Buy: 6
Sell: 0
Neutral: 4


Summary:Strong Buy
Moving AveragesSep 15, 2022 05:20AM GMT
Period
Simple
Exponential
MA5
1527.14
Sell
1524.66
Sell
MA10
1523.52
Sell
1523.09
Sell
MA20
1515.47
Buy
1517.44
Sell
MA50
1502.70
Buy
1504.92
Buy
MA100
1488.75
Buy
1496.83
Buy
MA200
1485.51
Buy
1477.26
Buy
Buy: 7
Sell: 5


Summary:Buy","Volume: 2,036,410
Bid/Ask: 1,515.50 / 1,515.65
Day's Range: 1,515.50 - 1,540.95"
2022-09-15 05:24:00.000049,"1,515.10 -13.55    -0.89%
01:23:35 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:BuyBuy (7)Sell (5)
Technical Indicators:Strong BuyBuy (6)Sell (0)
Pivot PointsSep 15, 2022 05:20AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1500.49
1511.32
1518.34
1529.17
1536.19
1547.02
1554.04
Fibonacci
1511.32
1518.14
1522.35
1529.17
1535.99
1540.20
1547.02
Camarilla
1520.44
1522.08
1523.71
1529.17
1526.99
1528.62
1530.26
Woodie's
1498.57
1510.36
1516.42
1528.21
1534.27
1546.06
1552.12
DeMark's
-
-
1514.82
1527.41
1532.67
-
-
Technical IndicatorsSep 15, 2022 05:20AM GMT
Name
Value
Action
RSI(14)
52.025
Neutral
STOCH(9,6)
70.233
Buy
STOCHRSI(14)
1.434
Oversold
MACD(12,26)
7.340
Buy
ADX(14)
48.545
Buy
Williams %R
-50.966
Neutral
CCI(14)
7.8473
Neutral
ATR(14)
9.4643
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
53.882
Buy
ROC
0.464
Buy
Bull/Bear Power(13)
0.3540
Buy
Buy: 6
Sell: 0
Neutral: 4


Summary:Strong Buy
Moving AveragesSep 15, 2022 05:20AM GMT
Period
Simple
Exponential
MA5
1527.14
Sell
1524.66
Sell
MA10
1523.52
Sell
1523.09
Sell
MA20
1515.47
Buy
1517.44
Sell
MA50
1502.70
Buy
1504.92
Buy
MA100
1488.75
Buy
1496.83
Buy
MA200
1485.51
Buy
1477.26
Buy
Buy: 7
Sell: 5


Summary:Buy","Volume: 2,065,648
Bid/Ask: 1,515.20 / 1,515.25
Day's Range: 1,514.00 - 1,540.95"
2022-09-15 05:26:00.000057,"1,515.70 -12.95    -0.85%
01:25:26 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:BuyBuy (7)Sell (5)
Technical Indicators:Strong BuyBuy (6)Sell (0)
Pivot PointsSep 15, 2022 05:20AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1500.49
1511.32
1518.34
1529.17
1536.19
1547.02
1554.04
Fibonacci
1511.32
1518.14
1522.35
1529.17
1535.99
1540.20
1547.02
Camarilla
1520.44
1522.08
1523.71
1529.17
1526.99
1528.62
1530.26
Woodie's
1498.57
1510.36
1516.42
1528.21
1534.27
1546.06
1552.12
DeMark's
-
-
1514.82
1527.41
1532.67
-
-
Technical IndicatorsSep 15, 2022 05:20AM GMT
Name
Value
Action
RSI(14)
52.025
Neutral
STOCH(9,6)
70.233
Buy
STOCHRSI(14)
1.434
Oversold
MACD(12,26)
7.340
Buy
ADX(14)
48.545
Buy
Williams %R
-50.966
Neutral
CCI(14)
7.8473
Neutral
ATR(14)
9.4643
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
53.882
Buy
ROC
0.464
Buy
Bull/Bear Power(13)
0.3540
Buy
Buy: 6
Sell: 0
Neutral: 4


Summary:Strong Buy
Moving AveragesSep 15, 2022 05:20AM GMT
Period
Simple
Exponential
MA5
1527.14
Sell
1524.66
Sell
MA10
1523.52
Sell
1523.09
Sell
MA20
1515.47
Buy
1517.44
Sell
MA50
1502.70
Buy
1504.92
Buy
MA100
1488.75
Buy
1496.83
Buy
MA200
1485.51
Buy
1477.26
Buy
Buy: 7
Sell: 5


Summary:Buy","Volume: 2,087,573
Bid/Ask: 1,515.40 / 1,515.70
Day's Range: 1,514.00 - 1,540.95"
2022-09-15 05:28:00.000044,"1,517.75 -10.90    -0.71%
01:27:20 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:BuyBuy (7)Sell (5)
Technical Indicators:Strong BuyBuy (6)Sell (0)
Pivot PointsSep 15, 2022 05:20AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1500.49
1511.32
1518.34
1529.17
1536.19
1547.02
1554.04
Fibonacci
1511.32
1518.14
1522.35
1529.17
1535.99
1540.20
1547.02
Camarilla
1520.44
1522.08
1523.71
1529.17
1526.99
1528.62
1530.26
Woodie's
1498.57
1510.36
1516.42
1528.21
1534.27
1546.06
1552.12
DeMark's
-
-
1514.82
1527.41
1532.67
-
-
Technical IndicatorsSep 15, 2022 05:20AM GMT
Name
Value
Action
RSI(14)
52.025
Neutral
STOCH(9,6)
70.233
Buy
STOCHRSI(14)
1.434
Oversold
MACD(12,26)
7.340
Buy
ADX(14)
48.545
Buy
Williams %R
-50.966
Neutral
CCI(14)
7.8473
Neutral
ATR(14)
9.4643
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
53.882
Buy
ROC
0.464
Buy
Bull/Bear Power(13)
0.3540
Buy
Buy: 6
Sell: 0
Neutral: 4


Summary:Strong Buy
Moving AveragesSep 15, 2022 05:20AM GMT
Period
Simple
Exponential
MA5
1527.14
Sell
1524.66
Sell
MA10
1523.52
Sell
1523.09
Sell
MA20
1515.47
Buy
1517.44
Sell
MA50
1502.70
Buy
1504.92
Buy
MA100
1488.75
Buy
1496.83
Buy
MA200
1485.51
Buy
1477.26
Buy
Buy: 7
Sell: 5


Summary:Buy","Volume: 2,114,204
Bid/Ask: 1,517.30 / 1,517.50
Day's Range: 1,514.00 - 1,540.95"
2022-09-15 05:30:00.000061,"1,517.50 -11.15    -0.73%
01:29:26 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Strong Buy
Moving Averages:BuyBuy (7)Sell (5)
Technical Indicators:Strong BuyBuy (6)Sell (0)
Pivot PointsSep 15, 2022 05:20AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1500.49
1511.32
1518.34
1529.17
1536.19
1547.02
1554.04
Fibonacci
1511.32
1518.14
1522.35
1529.17
1535.99
1540.20
1547.02
Camarilla
1520.44
1522.08
1523.71
1529.17
1526.99
1528.62
1530.26
Woodie's
1498.57
1510.36
1516.42
1528.21
1534.27
1546.06
1552.12
DeMark's
-
-
1514.82
1527.41
1532.67
-
-
Technical IndicatorsSep 15, 2022 05:20AM GMT
Name
Value
Action
RSI(14)
52.025
Neutral
STOCH(9,6)
70.233
Buy
STOCHRSI(14)
1.434
Oversold
MACD(12,26)
7.340
Buy
ADX(14)
48.545
Buy
Williams %R
-50.966
Neutral
CCI(14)
7.8473
Neutral
ATR(14)
9.4643
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
53.882
Buy
ROC
0.464
Buy
Bull/Bear Power(13)
0.3540
Buy
Buy: 6
Sell: 0
Neutral: 4


Summary:Strong Buy
Moving AveragesSep 15, 2022 05:20AM GMT
Period
Simple
Exponential
MA5
1527.14
Sell
1524.66
Sell
MA10
1523.52
Sell
1523.09
Sell
MA20
1515.47
Buy
1517.44
Sell
MA50
1502.70
Buy
1504.92
Buy
MA100
1488.75
Buy
1496.83
Buy
MA200
1485.51
Buy
1477.26
Buy
Buy: 7
Sell: 5


Summary:Buy","Volume: 2,132,913
Bid/Ask: 1,517.20 / 1,517.45
Day's Range: 1,514.00 - 1,540.95"
2022-09-15 05:32:00.000044,"1,516.95 -11.70    -0.77%
01:31:44 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Buy
Moving Averages:BuyBuy (8)Sell (4)
Technical Indicators:BUYBuy (5)Sell (1)
Pivot PointsSep 15, 2022 05:30AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1500.49
1511.32
1518.34
1529.17
1536.19
1547.02
1554.04
Fibonacci
1511.32
1518.14
1522.35
1529.17
1535.99
1540.20
1547.02
Camarilla
1520.44
1522.08
1523.71
1529.17
1526.99
1528.62
1530.26
Woodie's
1498.57
1510.36
1516.42
1528.21
1534.27
1546.06
1552.12
DeMark's
-
-
1514.82
1527.41
1532.67
-
-
Technical IndicatorsSep 15, 2022 05:30AM GMT
Name
Value
Action
RSI(14)
52.371
Neutral
STOCH(9,6)
70.499
Buy
STOCHRSI(14)
2.855
Oversold
MACD(12,26)
7.380
Buy
ADX(14)
48.312
Buy
Williams %R
-49.785
Neutral
CCI(14)
4.7632
Neutral
ATR(14)
9.5928
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
55.215
Buy
ROC
0.500
Buy
Bull/Bear Power(13)
-1.6040
Sell
Buy: 5
Sell: 1
Neutral: 4


Summary:BUY
Moving AveragesSep 15, 2022 05:30AM GMT
Period
Simple
Exponential
MA5
1527.25
Sell
1524.84
Sell
MA10
1523.57
Sell
1523.19
Sell
MA20
1515.49
Buy
1517.49
Buy
MA50
1502.71
Buy
1504.94
Buy
MA100
1488.76
Buy
1496.84
Buy
MA200
1485.52
Buy
1477.27
Buy
Buy: 8
Sell: 4


Summary:Buy","Volume: 2,161,312
Bid/Ask: 1,516.85 / 1,516.95
Day's Range: 1,514.00 - 1,540.95"
2022-09-15 05:34:00.000047,"1,516.00 -12.65    -0.83%
01:33:33 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Buy
Moving Averages:BuyBuy (8)Sell (4)
Technical Indicators:BUYBuy (5)Sell (1)
Pivot PointsSep 15, 2022 05:30AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1500.49
1511.32
1518.34
1529.17
1536.19
1547.02
1554.04
Fibonacci
1511.32
1518.14
1522.35
1529.17
1535.99
1540.20
1547.02
Camarilla
1520.44
1522.08
1523.71
1529.17
1526.99
1528.62
1530.26
Woodie's
1498.57
1510.36
1516.42
1528.21
1534.27
1546.06
1552.12
DeMark's
-
-
1514.82
1527.41
1532.67
-
-
Technical IndicatorsSep 15, 2022 05:30AM GMT
Name
Value
Action
RSI(14)
52.371
Neutral
STOCH(9,6)
70.499
Buy
STOCHRSI(14)
2.855
Oversold
MACD(12,26)
7.380
Buy
ADX(14)
48.312
Buy
Williams %R
-49.785
Neutral
CCI(14)
4.7632
Neutral
ATR(14)
9.5928
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
55.215
Buy
ROC
0.500
Buy
Bull/Bear Power(13)
-1.6040
Sell
Buy: 5
Sell: 1
Neutral: 4


Summary:BUY
Moving AveragesSep 15, 2022 05:30AM GMT
Period
Simple
Exponential
MA5
1527.25
Sell
1524.84
Sell
MA10
1523.57
Sell
1523.19
Sell
MA20
1515.49
Buy
1517.49
Buy
MA50
1502.71
Buy
1504.94
Buy
MA100
1488.76
Buy
1496.84
Buy
MA200
1485.52
Buy
1477.27
Buy
Buy: 8
Sell: 4


Summary:Buy","Volume: 2,184,989
Bid/Ask: 1,516.05 / 1,516.10
Day's Range: 1,514.00 - 1,540.95"
2022-09-15 05:36:00.000045,"1,516.15 -12.50    -0.82%
01:35:28 - Real-time Data. Currency in INR ( Disclaimer )
Type:  Equity
Market:  India
ISIN:  INE040A01034
S/N:  HDFCBANK","Summary:Buy
Moving Averages:BuyBuy (8)Sell (4)
Technical Indicators:BUYBuy (5)Sell (1)
Pivot PointsSep 15, 2022 05:30AM GMT
Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1500.49
1511.32
1518.34
1529.17
1536.19
1547.02
1554.04
Fibonacci
1511.32
1518.14
1522.35
1529.17
1535.99
1540.20
1547.02
Camarilla
1520.44
1522.08
1523.71
1529.17
1526.99
1528.62
1530.26
Woodie's
1498.57
1510.36
1516.42
1528.21
1534.27
1546.06
1552.12
DeMark's
-
-
1514.82
1527.41
1532.67
-
-
Technical IndicatorsSep 15, 2022 05:30AM GMT
Name
Value
Action
RSI(14)
52.371
Neutral
STOCH(9,6)
70.499
Buy
STOCHRSI(14)
2.855
Oversold
MACD(12,26)
7.380
Buy
ADX(14)
48.312
Buy
Williams %R
-49.785
Neutral
CCI(14)
4.7632
Neutral
ATR(14)
9.5928
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
55.215
Buy
ROC
0.500
Buy
Bull/Bear Power(13)
-1.6040
Sell
Buy: 5
Sell: 1
Neutral: 4


Summary:BUY
Moving AveragesSep 15, 2022 05:30AM GMT
Period
Simple
Exponential
MA5
1527.25
Sell
1524.84
Sell
MA10
1523.57
Sell
1523.19
Sell
MA20
1515.49
Buy
1517.49
Buy
MA50
1502.71
Buy
1504.94
Buy
MA100
1488.76
Buy
1496.84
Buy
MA200
1485.52
Buy
1477.27
Buy
Buy: 8
Sell: 4


Summary:Buy","Volume: 2,199,424
Bid/Ask: 1,516.00 / 1,516.15
Day's Range: 1,514.00 - 1,540.95"
